ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
879457,23/10/2017,23/10/2017,916,117028,40-44,28,46,20,40,49835.0,7,18.27,4.0,3.0
872553,08/12/2017,08/12/2017,990,115401,35-39,M,44,63,35,62032.0,7,10.51,3.0,1.0
868315,22/10/2017,22/10/2017,936,111785,35-39,M,56,45,7,120269.0,6,12.26,3.0,1.0
825869,18/12/2017,18/12/2017,970,107852,35-39,105,27,35,47,47250.0,12,27.06,0.0,0.0
898528,25/11/2017,25/11/2017,970,111998,30-34,116,67,30,62,41704.0,22,59.69,2.0,1.0
895951,12/11/2017,12/11/2017,950,105917,15,16,65,40,33,150000.0,35,84.96,1.0,0.0
855344,25/12/2017,25/12/2017,990,112589,30-34,F,12,65,51,50673.0,10,16.75,2.0,0.0
878545,16/12/2017,16/12/2017,990,109325,30-34,M,61,33,32,70093.0,18,22.15,4.0,3.0
893844,11/10/2017,11/10/2017,970,109666,35-39,28,17,38,17,20783.0,6,9.89,1.0,1.0
897543,16/09/2017,16/09/2017,936,118475,35-39,M,69,56,9,21381.0,3,2.56,3.0,2.0
872527,13/09/2017,13/09/2017,916,110675,104,M,61,64,32,62639.0,11,18.83,1.0,0.0
836592,07/12/2017,07/12/2017,990,111734,40-44,M,59,17,27,25642.0,0,0.0,1.0,0.0
810753,07/12/2017,07/12/2017,950,107411,40-44,26,58,21,44,150000.0,53,74.98,2.0,2.0
833442,09/09/2017,09/09/2017,990,110520,29,18,66,18,24,19589.0,4,3.3,0.0,0.0
816694,25/12/2017,25/12/2017,970,111507,16,M,60,51,48,130871.0,29,43.19,3.0,2.0
819451,22/10/2017,22/10/2017,936,112732,30-34,M,16,16,46,150000.0,53,70.54,4.0,2.0
868852,09/12/2017,09/12/2017,916,116238,26,M,61,16,39,28938.0,4,5.18,0.0,0.0
855823,21/09/2017,21/09/2017,916,109113,30-34,M,39,22,18,34375.0,12,14.0,4.0,1.0
859377,26/11/2017,26/11/2017,950,115880,40-44,31,41,66,68,18174.0,1,0.96,1.0,0.0
891441,05/10/2017,05/10/2017,950,108864,40-44,M,60,13,66,79155.0,3,5.25,2.0,2.0
830003,10/09/2017,10/09/2017,950,113838,45-49,F,19,26,35,68764.0,5,8.82,4.0,1.0
843911,20/09/2017,20/09/2017,916,115629,30,25,47,34,54,93987.0,32,61.76,2.0,2.0
821632,02/10/2017,02/10/2017,936,114057,108,M,9,23,47,20267.0,2,3.23,0.0,0.0
876251,15/12/2017,15/12/2017,970,107468,30-34,M,44,40,68,59178.0,22,26.28,2.0,2.0
881434,31/12/2017,31/12/2017,990,108021,40-44,21,65,68,39,31727.0,5,5.36,1.0,0.0
821527,21/12/2017,21/12/2017,990,111705,30-34,M,61,36,34,150000.0,57,77.45,5.0,2.0
887955,03/09/2017,03/09/2017,916,105320,40-44,F,68,7,52,150000.0,33,61.15,1.0,1.0
819366,30/11/2017,30/11/2017,916,115036,29,M,51,19,12,150000.0,58,98.15,5.0,3.0
808447,03/10/2017,03/10/2017,936,118404,26,F,35,68,61,59936.0,12,23.94,3.0,3.0
848975,06/12/2017,06/12/2017,950,107028,40-44,M,60,58,32,97237.0,37,92.34,1.0,0.0
865519,22/12/2017,22/12/2017,950,110916,40-44,18,66,63,21,59943.0,7,14.84,3.0,2.0
813293,16/12/2017,16/12/2017,936,113629,27,F,22,47,16,36669.0,2,3.32,1.0,1.0
895310,22/10/2017,22/10/2017,950,113780,40-44,M,65,23,68,53313.0,9,16.93,1.0,1.0
844548,17/12/2017,17/12/2017,916,111339,30-34,F,70,66,49,12967.0,1,1.72,1.0,0.0
880927,23/09/2017,23/09/2017,970,110012,40-44,M,59,18,43,33393.0,7,12.45,1.0,0.0
823567,09/10/2017,09/10/2017,916,115025,21,M,62,49,61,37187.0,10,21.62,1.0,1.0
890937,09/09/2017,09/09/2017,970,115098,114,M,57,10,29,138692.0,42,36.98,3.0,2.0
862831,24/09/2017,24/09/2017,970,118241,35-39,F,11,22,58,85279.0,7,14.22,2.0,1.0
834032,21/11/2017,21/11/2017,936,107436,40-44,F,8,46,36,137162.0,34,63.28,1.0,1.0
874434,01/12/2017,01/12/2017,936,112266,30-34,F,50,11,30,44534.0,10,25.59,0.0,0.0
814501,17/11/2017,17/11/2017,916,105215,40-44,17,64,58,33,70264.0,32,76.38,3.0,2.0
891069,01/11/2017,01/11/2017,970,109799,30-34,M,67,24,51,150000.0,19,45.64,7.0,4.0
848831,02/09/2017,02/09/2017,990,110677,35-39,24,51,12,11,49032.0,16,23.09,1.0,0.0
856689,27/11/2017,27/11/2017,990,108259,45-49,29,48,19,57,21132.0,2,5.35,0.0,0.0
862947,15/12/2017,15/12/2017,916,113895,35-39,38,36,38,63,96972.0,16,41.04,0.0,0.0
811190,16/12/2017,16/12/2017,936,112876,29,26,9,16,41,41620.0,6,10.55,2.0,1.0
814108,21/12/2017,21/12/2017,916,108786,30-34,M,56,42,49,16518.0,2,2.2,0.0,0.0
811793,07/09/2017,07/09/2017,936,117125,35-39,F,38,36,55,150000.0,59,104.82,6.0,5.0
869137,06/12/2017,06/12/2017,916,107117,30-34,M,17,13,56,63742.0,14,17.33,3.0,2.0
817485,02/11/2017,02/11/2017,916,105143,10,F,20,18,65,22066.0,9,13.83,1.0,1.0
848589,26/10/2017,26/10/2017,990,105862,29,F,54,29,54,59829.0,7,7.76,2.0,2.0
847570,22/09/2017,22/09/2017,916,111510,30-34,M,33,39,16,35338.0,11,12.05,2.0,2.0
881074,05/10/2017,05/10/2017,990,105823,110,26,18,61,22,80460.0,10,11.86,0.0,0.0
834519,02/12/2017,02/12/2017,936,107823,30-34,F,25,44,50,136863.0,36,52.35,1.0,1.0
845525,12/11/2017,12/11/2017,936,109410,28,M,25,64,55,53465.0,12,9.73,1.0,0.0
877537,24/09/2017,24/09/2017,950,116584,30-34,M,66,45,62,20327.0,9,22.23,0.0,0.0
886892,15/09/2017,15/09/2017,936,114632,35-39,69,31,18,10,150000.0,61,69.81,2.0,1.0
895749,13/12/2017,13/12/2017,936,113226,40-44,F,62,35,43,44724.0,6,11.0,0.0,0.0
813687,08/09/2017,08/09/2017,950,105281,30-34,M,32,64,10,150000.0,62,95.62,4.0,2.0
852819,02/12/2017,02/12/2017,936,119432,40-44,M,47,30,10,150000.0,45,122.07,3.0,0.0
825317,29/10/2017,29/10/2017,990,105716,108,F,10,63,18,92594.0,23,25.26,2.0,2.0
820895,27/11/2017,27/11/2017,990,119309,45-49,33,58,14,15,77247.0,17,26.24,4.0,1.0
884566,29/12/2017,29/12/2017,970,115015,35-39,69,26,10,33,101329.0,18,45.07,1.0,1.0
846438,19/11/2017,19/11/2017,990,119031,40-44,M,60,33,38,55217.0,11,20.55,0.0,0.0
814686,19/12/2017,19/12/2017,970,114143,106,33,46,18,61,141632.0,45,104.61,5.0,4.0
828483,08/09/2017,08/09/2017,936,114244,40-44,23,28,55,63,20213.0,4,7.25,1.0,0.0
801515,10/10/2017,10/10/2017,936,108316,30-34,M,23,63,66,39334.0,3,6.46,1.0,0.0
832001,06/11/2017,06/11/2017,950,115831,30-34,M,8,12,7,88149.0,44,65.38,3.0,2.0
885380,05/09/2017,05/09/2017,916,107985,45-49,M,67,19,28,150000.0,44,99.38,5.0,5.0
824144,19/12/2017,19/12/2017,916,109146,30-34,115,70,41,48,21093.0,2,1.95,1.0,0.0
869989,24/09/2017,24/09/2017,990,110490,35-39,M,39,68,60,124160.0,20,34.78,4.0,4.0
805459,15/10/2017,15/10/2017,950,114802,30-34,31,24,52,48,53576.0,10,17.4,2.0,1.0
814859,11/09/2017,11/09/2017,970,119676,45-49,M,49,38,43,69746.0,4,6.24,1.0,1.0
808759,14/09/2017,14/09/2017,916,107485,23,6,63,41,25,118681.0,40,53.01,2.0,2.0
821069,20/10/2017,20/10/2017,990,117472,35-39,F,51,62,21,50706.0,14,11.44,1.0,0.0
890190,18/09/2017,18/09/2017,990,109289,30-34,F,11,61,48,11080.0,5,9.21,1.0,1.0
862019,04/10/2017,04/10/2017,990,105474,10,F,8,45,30,36140.0,8,10.8,2.0,0.0
826230,03/09/2017,03/09/2017,990,117229,31,M,64,63,7,37870.0,6,9.98,2.0,2.0
891533,28/09/2017,28/09/2017,990,114475,35-39,M,20,48,25,150000.0,36,70.51,5.0,2.0
822521,16/11/2017,16/11/2017,970,107491,40-44,65,44,55,21,43188.0,5,6.52,0.0,0.0
875686,27/12/2017,27/12/2017,936,119896,40-44,M,67,19,68,73160.0,22,28.26,1.0,0.0
893083,27/11/2017,27/11/2017,916,105239,25,F,61,61,27,15314.0,4,6.87,0.0,0.0
819999,30/09/2017,30/09/2017,970,114200,30,F,35,46,18,150000.0,12,10.25,3.0,2.0
823380,04/12/2017,04/12/2017,936,105143,40-44,M,38,49,36,61480.0,22,51.98,3.0,2.0
858839,02/10/2017,02/10/2017,990,116561,35-39,M,43,29,60,76751.0,16,23.88,4.0,3.0
817098,11/09/2017,11/09/2017,936,119224,30-34,112,42,47,70,19521.0,9,8.08,0.0,0.0
812692,19/10/2017,19/10/2017,970,119733,21,111,38,41,46,39817.0,9,14.42,2.0,0.0
883868,21/09/2017,21/09/2017,950,113976,30-34,M,50,29,60,68921.0,27,72.58,2.0,1.0
849061,13/09/2017,13/09/2017,950,105462,45-49,27,10,34,26,45788.0,3,6.65,0.0,0.0
875580,03/09/2017,03/09/2017,950,114820,40-44,M,59,9,36,150000.0,24,21.05,2.0,2.0
863826,27/11/2017,27/11/2017,936,106528,35-39,19,70,10,69,23331.0,5,8.76,1.0,0.0
884589,23/12/2017,23/12/2017,970,114636,40-44,F,25,69,15,107039.0,28,54.3,3.0,1.0
898573,07/10/2017,07/10/2017,936,110228,15,F,60,8,61,16811.0,6,13.48,0.0,0.0
850908,14/11/2017,14/11/2017,950,118234,35-39,113,12,21,8,72486.0,22,38.78,4.0,1.0
889416,17/09/2017,17/09/2017,916,117101,30-34,M,62,17,50,88641.0,15,17.72,0.0,0.0
888963,26/10/2017,26/10/2017,936,114065,30-34,M,27,68,12,32964.0,3,5.73,0.0,0.0
885765,12/09/2017,12/09/2017,950,107585,35-39,F,60,37,16,74105.0,19,44.62,1.0,0.0
897004,02/12/2017,02/12/2017,950,119234,30-34,M,29,11,38,81626.0,26,41.8,4.0,2.0
875765,23/10/2017,23/10/2017,990,116745,35-39,M,18,26,49,60455.0,13,28.01,1.0,0.0
823011,29/12/2017,29/12/2017,936,117318,35-39,M,55,58,17,13610.0,2,1.54,0.0,0.0
876152,04/12/2017,04/12/2017,916,114493,30-34,M,63,31,11,7773.0,4,8.1,1.0,1.0
848236,22/10/2017,22/10/2017,936,110395,30-34,19,46,24,17,28002.0,10,12.12,3.0,2.0
876183,24/11/2017,24/11/2017,916,109288,30-34,M,59,33,58,101582.0,15,35.48,0.0,0.0
807161,20/10/2017,20/10/2017,990,113176,20,F,24,16,20,150000.0,36,62.83,2.0,2.0
870572,22/10/2017,22/10/2017,936,107973,30-34,24,25,21,48,130604.0,35,35.47,1.0,1.0
853266,01/10/2017,01/10/2017,950,106030,30-34,M,19,54,35,55356.0,9,13.07,2.0,1.0
853750,23/10/2017,23/10/2017,970,116309,30-34,M,64,40,54,28630.0,17,40.82,1.0,0.0
865733,04/11/2017,04/11/2017,970,112494,30-34,22,63,26,67,117251.0,12,18.18,1.0,1.0
840127,13/10/2017,13/10/2017,970,108314,25,F,43,9,12,29486.0,7,6.13,1.0,0.0
860001,19/09/2017,19/09/2017,916,113588,35-39,20,48,56,63,103373.0,12,16.06,1.0,1.0
805453,30/10/2017,30/10/2017,916,117006,45-49,M,30,56,48,150000.0,58,137.27,6.0,4.0
829542,25/12/2017,25/12/2017,990,111888,30-34,67,19,40,13,34728.0,3,6.11,0.0,0.0
808646,05/11/2017,05/11/2017,970,116913,30-34,M,12,60,27,119798.0,40,99.9,3.0,1.0
858173,06/10/2017,06/10/2017,950,114698,30-34,F,47,62,7,53428.0,5,9.05,1.0,1.0
889510,13/10/2017,13/10/2017,916,114082,30-34,69,46,60,67,96910.0,18,18.04,1.0,0.0
875400,29/12/2017,29/12/2017,916,105254,35-39,M,32,29,42,85105.0,15,23.64,0.0,0.0
813589,25/09/2017,25/09/2017,936,113882,27,M,62,19,8,150000.0,16,18.0,3.0,2.0
814654,15/09/2017,15/09/2017,916,114792,101,M,27,38,40,62939.0,5,8.85,2.0,0.0
839698,10/11/2017,10/11/2017,990,114085,30-34,M,25,42,22,28557.0,3,5.11,0.0,0.0
837617,16/09/2017,16/09/2017,970,106687,40-44,F,15,14,45,150000.0,17,15.14,1.0,0.0
830742,01/09/2017,01/09/2017,916,110591,30-34,28,54,37,69,68604.0,11,19.04,3.0,3.0
865444,21/12/2017,21/12/2017,970,106797,45-49,28,25,19,33,26324.0,4,6.19,1.0,0.0
859010,29/11/2017,29/11/2017,990,109451,26,M,11,24,45,37757.0,17,33.36,3.0,2.0
899060,11/11/2017,11/11/2017,916,109860,30-34,116,58,24,21,102484.0,26,60.72,6.0,4.0
803227,20/11/2017,20/11/2017,950,111734,16,F,43,50,28,91246.0,10,9.0,2.0,2.0
822686,05/09/2017,05/09/2017,970,105234,40-44,M,42,10,34,20356.0,5,13.42,1.0,0.0
858139,28/12/2017,28/12/2017,950,106442,40-44,M,48,54,23,11081.0,3,5.68,0.0,0.0
866972,05/10/2017,05/10/2017,936,113386,30-34,27,35,23,27,61780.0,18,29.69,2.0,1.0
855784,09/11/2017,09/11/2017,936,108989,30-34,F,31,19,31,75680.0,3,6.01,2.0,0.0
888951,12/09/2017,12/09/2017,970,119320,40-44,22,43,53,40,56629.0,22,23.44,2.0,1.0
818124,11/10/2017,11/10/2017,936,117500,30-34,M,35,25,15,20406.0,7,6.21,2.0,2.0
825430,17/09/2017,17/09/2017,970,111637,40-44,M,20,29,66,88852.0,39,73.47,0.0,0.0
855729,03/10/2017,03/10/2017,916,117997,19,27,30,36,11,142378.0,9,20.14,10.0,8.0
877074,01/11/2017,01/11/2017,990,109929,63,104,26,28,66,44708.0,12,23.59,2.0,2.0
806144,28/12/2017,28/12/2017,990,117893,35-39,F,62,68,9,26814.0,0,0.0,2.0,2.0
823833,15/09/2017,15/09/2017,990,114810,30-34,M,62,65,9,30540.0,3,5.75,2.0,2.0
802795,23/11/2017,23/11/2017,950,113232,40-44,36,61,22,69,94828.0,37,59.7,8.0,5.0
852969,05/11/2017,05/11/2017,950,119096,30-34,M,30,70,67,150000.0,10,16.57,4.0,3.0
838359,10/10/2017,10/10/2017,990,114288,108,M,53,36,18,135604.0,35,78.17,1.0,1.0
870256,23/09/2017,23/09/2017,950,111084,30-34,M,7,39,60,108854.0,27,30.85,2.0,1.0
896967,30/11/2017,30/11/2017,950,115523,113,8,47,52,11,93946.0,33,75.38,1.0,1.0
877262,08/12/2017,08/12/2017,950,117439,30-34,106,66,8,26,44927.0,4,6.55,3.0,2.0
817687,26/09/2017,26/09/2017,950,112204,40-44,70,33,30,15,59656.0,12,18.95,3.0,3.0
886399,25/12/2017,25/12/2017,916,114918,40-44,13,33,33,66,69001.0,19,33.64,3.0,1.0
874149,30/12/2017,30/12/2017,916,118574,27,M,33,24,18,150000.0,52,76.51,5.0,5.0
806421,03/11/2017,03/11/2017,990,113919,35-39,M,46,68,62,72103.0,15,22.67,2.0,1.0
872158,20/11/2017,20/11/2017,970,117436,27,M,61,19,54,17354.0,6,11.54,0.0,0.0
842471,16/12/2017,16/12/2017,990,105447,35-39,111,64,45,64,66869.0,26,31.71,0.0,0.0
844419,24/09/2017,24/09/2017,936,118484,35-39,31,44,50,51,45367.0,9,22.84,0.0,0.0
842124,21/09/2017,21/09/2017,950,118986,19,106,19,8,15,90266.0,14,15.29,0.0,0.0
885149,15/12/2017,15/12/2017,990,106353,109,25,29,65,44,21229.0,9,19.38,1.0,1.0
817753,18/09/2017,18/09/2017,950,118338,35-39,65,55,68,7,72201.0,18,20.13,2.0,1.0
873954,15/09/2017,15/09/2017,950,116497,40-44,M,45,10,35,150000.0,47,83.32,6.0,3.0
809743,29/12/2017,29/12/2017,970,116837,35-39,M,55,40,34,58947.0,30,33.17,3.0,2.0
871316,10/09/2017,10/09/2017,936,111889,40-44,M,19,7,34,139743.0,14,25.7,6.0,1.0
889841,22/09/2017,22/09/2017,936,105767,30-34,27,15,12,44,106855.0,42,38.28,5.0,4.0
811097,21/09/2017,21/09/2017,916,112327,16,M,59,56,22,33109.0,6,14.27,1.0,1.0
812041,27/11/2017,27/11/2017,916,108518,30-34,F,58,9,13,150000.0,38,46.38,4.0,1.0
810807,23/12/2017,23/12/2017,970,105460,29,F,56,70,67,49557.0,14,29.36,2.0,2.0
847340,24/10/2017,24/10/2017,990,106688,64,66,45,41,17,51608.0,19,29.85,1.0,1.0
859319,06/10/2017,06/10/2017,916,112126,35-39,M,55,32,33,35939.0,3,6.16,0.0,0.0
836749,04/12/2017,04/12/2017,950,107131,30-34,M,61,46,46,71779.0,16,39.85,3.0,3.0
827331,15/09/2017,15/09/2017,916,115710,108,21,56,63,13,92036.0,18,44.25,5.0,3.0
874174,10/11/2017,10/11/2017,950,118653,25,F,33,11,20,150000.0,43,88.36,5.0,4.0
883484,22/10/2017,22/10/2017,990,110709,45-49,112,16,32,8,144749.0,55,117.89,2.0,2.0
825939,22/11/2017,22/11/2017,916,119113,35-39,34,63,62,35,43139.0,2,5.01,2.0,2.0
859818,21/10/2017,21/10/2017,950,114152,30-34,35,59,55,32,146179.0,11,12.12,6.0,3.0
859631,11/10/2017,11/10/2017,916,107517,65,M,39,61,69,106097.0,37,45.57,4.0,2.0
860200,20/11/2017,20/11/2017,990,113236,35-39,F,58,41,48,39116.0,6,13.57,1.0,1.0
886393,09/11/2017,09/11/2017,950,106719,101,31,39,22,47,47870.0,17,27.22,1.0,0.0
861102,17/10/2017,17/10/2017,936,112719,103,M,28,21,40,76290.0,32,68.2,2.0,0.0
809206,14/11/2017,14/11/2017,950,114240,35-39,F,57,50,10,35982.0,6,9.41,2.0,1.0
877466,02/12/2017,02/12/2017,970,108133,30-34,M,34,67,48,24333.0,7,9.16,0.0,0.0
886534,12/10/2017,12/10/2017,990,112615,40-44,113,19,57,15,127812.0,34,32.2,5.0,1.0
810154,18/11/2017,18/11/2017,970,114460,22,M,51,61,58,34718.0,5,10.41,2.0,2.0
873731,18/12/2017,18/12/2017,936,115180,63,F,60,54,62,45408.0,5,4.75,1.0,1.0
833206,25/09/2017,25/09/2017,990,116524,35-39,F,20,13,21,82692.0,4,9.3,0.0,0.0
889135,06/11/2017,06/11/2017,916,112210,40-44,F,26,45,26,52398.0,21,22.84,0.0,0.0
876814,31/10/2017,31/10/2017,950,111805,45-49,12,47,27,11,37730.0,8,18.4,3.0,2.0
883278,30/09/2017,30/09/2017,916,118072,35-39,F,32,10,31,57095.0,7,15.5,3.0,1.0
850555,30/09/2017,30/09/2017,936,115959,16,26,48,10,21,71644.0,28,22.04,2.0,1.0
836091,14/12/2017,14/12/2017,936,113712,35-39,26,32,7,64,132161.0,28,30.67,6.0,5.0
821071,24/10/2017,24/10/2017,990,117756,22,M,27,7,40,63164.0,17,28.87,3.0,2.0
883625,01/11/2017,01/11/2017,950,105530,10,F,10,19,52,93762.0,9,18.21,2.0,1.0
809956,08/12/2017,08/12/2017,990,105928,16,M,48,21,36,150000.0,50,126.74,5.0,2.0
876234,28/09/2017,28/09/2017,936,119806,63,25,40,49,66,137411.0,26,36.74,6.0,3.0
881913,06/09/2017,06/09/2017,936,107794,40-44,M,30,20,10,109498.0,27,64.17,1.0,1.0
812764,28/10/2017,28/10/2017,970,111439,35-39,31,34,69,60,25456.0,1,1.39,0.0,0.0
817385,13/12/2017,13/12/2017,990,109555,30-34,19,17,8,50,140413.0,17,25.48,5.0,3.0
840256,05/09/2017,05/09/2017,916,105661,30-34,F,11,47,31,118782.0,52,54.74,2.0,1.0
863395,08/10/2017,08/10/2017,970,114436,35-39,M,23,16,29,24316.0,9,19.83,0.0,0.0
811600,28/12/2017,28/12/2017,970,111347,25,34,40,14,22,36220.0,0,0.0,2.0,1.0
888031,08/10/2017,08/10/2017,936,107442,35-39,M,53,30,52,62518.0,2,1.78,2.0,2.0
851577,25/10/2017,25/10/2017,990,114629,40-44,M,12,38,43,66885.0,14,17.53,4.0,1.0
884573,03/09/2017,03/09/2017,970,116246,30-34,29,19,52,68,136831.0,8,9.42,2.0,1.0
870397,11/09/2017,11/09/2017,990,115683,40-44,F,47,67,42,150000.0,48,73.08,5.0,4.0
812295,15/09/2017,15/09/2017,970,119260,36,M,37,43,58,45015.0,16,36.43,0.0,0.0
849063,08/10/2017,08/10/2017,936,112127,35-39,M,7,61,42,53752.0,3,3.31,2.0,1.0
882568,27/10/2017,27/10/2017,970,111314,30-34,30,24,46,17,150000.0,53,72.31,5.0,2.0
880312,26/09/2017,26/09/2017,970,114078,10,M,62,58,15,150000.0,58,112.13,0.0,0.0
808845,04/11/2017,04/11/2017,950,117286,30-34,32,50,41,42,20942.0,9,21.58,0.0,0.0
812505,15/10/2017,15/10/2017,916,108603,30-34,30,58,51,63,150000.0,9,9.1,7.0,3.0
852809,15/12/2017,15/12/2017,990,109021,45-49,M,59,45,26,150000.0,29,47.79,5.0,3.0
889574,24/10/2017,24/10/2017,970,106605,35-39,F,52,31,44,75956.0,22,56.24,4.0,2.0
874227,11/10/2017,11/10/2017,916,115892,30-34,M,21,53,46,47370.0,14,19.78,1.0,1.0
899340,15/12/2017,15/12/2017,990,109173,35-39,27,56,57,59,142426.0,35,61.97,6.0,4.0
825518,08/09/2017,08/09/2017,990,114546,30-34,F,45,44,38,121611.0,18,40.41,2.0,1.0
843106,10/09/2017,10/09/2017,950,118679,25,F,35,44,42,51736.0,4,8.62,0.0,0.0
873814,21/12/2017,21/12/2017,916,106317,19,M,49,28,46,39627.0,9,10.52,2.0,1.0
805464,20/10/2017,20/10/2017,970,112377,27,104,9,57,68,26412.0,3,3.15,0.0,0.0
875716,29/11/2017,29/11/2017,936,106933,107,F,20,39,26,102576.0,32,32.3,4.0,2.0
826030,18/10/2017,18/10/2017,970,108701,30-34,F,25,17,21,127133.0,9,17.68,5.0,3.0
838175,15/09/2017,15/09/2017,970,107642,35-39,M,42,57,56,150000.0,33,39.21,2.0,1.0
892613,29/10/2017,29/10/2017,916,117305,113,33,20,44,18,150000.0,30,53.81,0.0,0.0
818133,10/10/2017,10/10/2017,990,110211,35-39,113,24,60,44,150000.0,38,48.81,5.0,2.0
861446,22/10/2017,22/10/2017,970,112599,40-44,27,26,59,27,27917.0,3,2.74,1.0,1.0
866776,01/11/2017,01/11/2017,970,108256,40-44,F,8,12,60,47315.0,14,33.91,0.0,0.0
813644,01/11/2017,01/11/2017,950,112512,35-39,104,43,26,63,150000.0,20,34.43,8.0,6.0
874105,10/12/2017,10/12/2017,990,115351,35-39,16,7,38,68,72015.0,5,11.65,0.0,0.0
809391,12/12/2017,12/12/2017,950,112925,23,M,69,9,26,112079.0,27,31.73,7.0,5.0
891787,06/10/2017,06/10/2017,936,106176,30-34,31,41,54,11,31622.0,12,13.93,1.0,1.0
836417,14/10/2017,14/10/2017,970,114518,30-34,116,68,53,35,99600.0,27,39.13,3.0,2.0
804237,11/12/2017,11/12/2017,936,109706,30-34,31,23,45,38,44515.0,6,13.44,0.0,0.0
813077,02/11/2017,02/11/2017,970,113648,35-39,M,70,43,44,108878.0,23,55.15,3.0,1.0
819272,29/11/2017,29/11/2017,990,119099,27,F,59,62,33,97903.0,27,62.89,3.0,1.0
880567,12/09/2017,12/09/2017,990,113065,45-49,107,20,59,60,56436.0,5,10.19,2.0,0.0
853041,11/11/2017,11/11/2017,916,109175,30-34,M,45,19,19,32317.0,1,2.28,3.0,1.0
855775,15/10/2017,15/10/2017,950,119455,28,M,39,56,47,116540.0,32,55.88,5.0,3.0
824165,30/11/2017,30/11/2017,970,109898,45-49,F,29,18,33,8437.0,1,1.64,0.0,0.0
877887,12/10/2017,12/10/2017,990,111613,15,21,37,57,20,53251.0,8,18.21,1.0,0.0
832140,24/12/2017,24/12/2017,990,106792,35-39,4,67,69,32,41858.0,5,7.8,0.0,0.0
853769,07/12/2017,07/12/2017,990,116540,24,31,19,66,44,101476.0,42,100.85,0.0,0.0
866811,20/10/2017,20/10/2017,990,110956,45-49,105,70,44,45,44116.0,10,8.72,1.0,0.0
883164,08/11/2017,08/11/2017,950,119595,112,F,47,32,41,59203.0,16,43.34,1.0,1.0
858853,02/10/2017,02/10/2017,916,113243,111,31,40,44,12,150000.0,40,107.5,6.0,5.0
853899,10/12/2017,10/12/2017,916,105200,23,M,44,15,21,134567.0,8,9.4,4.0,3.0
873634,03/11/2017,03/11/2017,916,107415,40-44,M,32,26,50,150000.0,57,46.15,7.0,3.0
844532,26/11/2017,26/11/2017,936,118568,29,M,49,68,66,22610.0,9,8.95,0.0,0.0
844922,26/12/2017,26/12/2017,950,109044,45-49,M,51,30,39,101100.0,10,22.46,2.0,0.0
817457,21/11/2017,21/11/2017,950,115972,21,M,63,18,63,72681.0,6,14.83,1.0,0.0
891640,24/09/2017,24/09/2017,950,112276,2,M,8,38,24,124861.0,25,19.17,5.0,4.0
859490,27/09/2017,27/09/2017,950,114986,30-34,69,58,46,61,133410.0,41,104.13,8.0,4.0
889389,13/11/2017,13/11/2017,990,113946,30-34,M,44,30,69,111815.0,36,60.85,2.0,1.0
847765,26/09/2017,26/09/2017,916,110784,30-34,M,41,19,16,150000.0,10,17.66,6.0,4.0
814213,16/10/2017,16/10/2017,950,117566,21,F,61,36,60,150000.0,24,50.7,4.0,2.0
898069,14/12/2017,14/12/2017,950,115830,64,M,50,49,20,148771.0,21,51.65,6.0,5.0
816933,29/09/2017,29/09/2017,990,108115,30-34,25,12,31,38,121677.0,36,95.54,1.0,0.0
877300,22/12/2017,22/12/2017,990,116932,35-39,F,47,34,32,44427.0,22,39.15,1.0,1.0
874368,18/10/2017,18/10/2017,916,112459,15,F,14,49,62,140212.0,30,49.79,1.0,0.0
888808,16/10/2017,16/10/2017,990,114954,65,M,50,61,52,96132.0,24,62.0,7.0,4.0
872953,12/12/2017,12/12/2017,990,114011,24,M,45,16,41,41635.0,5,7.48,1.0,0.0
812500,18/10/2017,18/10/2017,990,118760,16,M,20,60,15,120750.0,46,83.69,3.0,3.0
839257,04/10/2017,04/10/2017,936,117245,40-44,F,58,7,58,150000.0,32,60.71,3.0,2.0
886369,04/11/2017,04/11/2017,936,115458,40-44,M,34,16,8,53341.0,28,63.62,1.0,1.0
827646,09/10/2017,09/10/2017,990,108113,18,M,14,15,52,68117.0,4,10.05,2.0,1.0
831124,30/10/2017,30/10/2017,970,105650,24,28,63,22,51,62820.0,11,29.71,1.0,1.0
890628,05/09/2017,05/09/2017,970,107249,63,M,25,40,53,72906.0,6,10.8,2.0,2.0
818369,05/12/2017,05/12/2017,990,109733,64,M,32,12,7,54518.0,9,16.21,2.0,1.0
847181,15/11/2017,15/11/2017,936,109308,45-49,M,13,23,10,57423.0,5,6.93,0.0,0.0
816064,11/09/2017,11/09/2017,990,116886,35-39,F,12,23,34,45699.0,7,7.42,2.0,1.0
893916,27/12/2017,27/12/2017,990,108390,35-39,64,43,15,22,80121.0,7,10.58,0.0,0.0
845665,12/09/2017,12/09/2017,950,109929,40-44,F,25,56,22,103214.0,24,50.99,5.0,4.0
890901,08/10/2017,08/10/2017,990,109049,40-44,M,65,7,24,106802.0,25,40.61,1.0,0.0
873005,15/11/2017,15/11/2017,936,108716,35-39,M,48,42,63,91591.0,34,42.62,3.0,1.0
838034,13/09/2017,13/09/2017,950,117093,35-39,M,17,70,29,50431.0,5,6.29,1.0,0.0
