ad_id,campaign_id,date,platform,age_group,impressions,clicks,conversions,spend,revenue,ctr,cpc,cpm,cvr,cpa,quality_score,quality_label
985,CAMP_099,2026-04-05,Facebook,25-34,32497,1555,89,108,370,0.047850570821922025,0.06945337620578779,3.3233836969566424,0.057234726688102894,1.2134831460674158,4,good
986,CAMP_099,2026-04-06,Facebook,25-34,32910,1516,104,152,484,0.0460650258280158,0.10026385224274406,4.618656943178365,0.06860158311345646,1.4615384615384615,4,good
987,CAMP_099,2026-04-07,Facebook,18-24,36725,1562,82,153,566,0.04253233492171545,0.09795134443021766,4.166099387338325,0.052496798975672214,1.8658536585365855,3,good
988,CAMP_099,2026-04-08,Facebook,45-54,35652,1412,78,150,468,0.03960507124424997,0.10623229461756374,4.207337596768765,0.05524079320113314,1.9230769230769231,3,good
989,CAMP_099,2026-04-09,Facebook,18-24,37297,2159,113,109,333,0.0578866932997292,0.05048633626679018,2.9224870633026785,0.0523390458545623,0.9646017699115044,4,good
990,CAMP_099,2026-04-10,Facebook,18-24,36947,1697,94,119,395,0.045930657428207976,0.07012374779021803,3.2208298373345605,0.0553918680023571,1.2659574468085106,4,good
991,CAMP_100,2026-04-01,Facebook,25-34,30931,1181,73,135,401,0.03818175939995474,0.1143099068585944,4.364553360706088,0.06181202370872142,1.8493150684931507,3,good
992,CAMP_100,2026-04-02,Facebook,25-34,32182,1534,93,132,371,0.04766639736498664,0.08604954367666232,4.10167174196756,0.060625814863103,1.4193548387096775,4,good
993,CAMP_100,2026-04-03,Facebook,25-34,31760,1409,75,133,377,0.044363979848866496,0.09439318665720368,4.187657430730479,0.053229240596167494,1.7733333333333334,3,good
994,CAMP_100,2026-04-04,Facebook,35-44,32921,1672,88,128,356,0.05078825066067252,0.07655502392344497,3.8880957443577047,0.05263157894736842,1.4545454545454546,4,good
995,CAMP_100,2026-04-05,Facebook,18-24,32900,1596,76,106,316,0.04851063829787234,0.06641604010025062,3.221884498480243,0.047619047619047616,1.394736842105263,4,good
996,CAMP_100,2026-04-06,Facebook,25-34,33384,1262,80,131,415,0.03780254013898874,0.10380348652931855,3.9240354660915404,0.06339144215530904,1.6375,3,good
997,CAMP_100,2026-04-07,Facebook,25-34,34014,1795,97,114,357,0.052772387840301055,0.06350974930362117,3.351561121890986,0.05403899721448468,1.175257731958763,4,good
998,CAMP_100,2026-04-08,Facebook,25-34,33299,1524,81,137,372,0.04576714015435899,0.08989501312335958,4.114237664794739,0.0531496062992126,1.691358024691358,3,good
999,CAMP_100,2026-04-09,Facebook,25-34,35618,1535,102,132,370,0.043096187321017464,0.08599348534201955,3.7059913526868438,0.06644951140065146,1.2941176470588236,4,good
1000,CAMP_100,2026-04-10,Facebook,18-24,36129,1619,80,143,459,0.04481164715325639,0.08832612723903645,3.958039248249329,0.04941321803582458,1.7875,3,good
